Y,T,income_k,urbanicity,competitor,brand_awareness,p_T,p0,p1,tau_true,cate_hat,urb_bin
0,0,27.337648420541644,0.5571348168847479,0,0.31233672447220173,0.4773933499966979,0.7074160266718342,0.8126434403912113,0.19480389497993233,0.25038269470283003,6
1,0,79.55131259261886,0.8232384064244448,1,0.9550376319688022,0.5898285993572445,0.9071874052667265,0.9537674274859065,0.24898952416054698,0.02907010931492493,9
1,1,33.28164053283124,0.4805182491848923,0,0.5712114936235086,0.510018534452677,0.7944501420810471,0.878634065374119,0.2091988867400847,0.0607934134924788,4
1,1,59.38950190304119,0.340655060294138,0,0.5012186201843287,0.5003937205011398,0.7963517252682677,0.8707162958586149,0.18122012106255359,0.12370496587501867,2
1,0,44.68794587617142,0.2970499770377995,0,0.3115847887501992,0.4337376439743651,0.6870255370426522,0.7778874807389903,0.15571597543068982,0.21675956568701749,2
1,1,51.00595349161863,0.7379490208807339,0,0.8064147358203634,0.6585278364438423,0.9181622487298681,0.96200762709909,0.2713338267141464,0.07568171737327767,8
1,1,91.66802759969246,0.8638622158249498,0,0.7484219706087091,0.7247981080137831,0.9455177172155458,0.9760400901867531,0.2844215294346134,0.015183589859923852,9
0,1,55.08892580423072,0.5641698843773099,1,0.6666032670178044,0.43277601015388356,0.7597866045948997,0.8449287168690713,0.18128580935837693,-0.04893772429375698,6
1,1,49.25432219934319,0.553913807507945,0,0.7544507948072551,0.5930856634208039,0.8836111568332454,0.9394984320232399,0.2385321506069173,0.2935266049443481,6
1,1,40.98569141223163,0.6924501902758637,0,0.7607180888197111,0.6222868421749653,0.894343971643223,0.9486180679972586,0.2599393374233507,0.11980273064195957,7
0,1,36.68283340917841,0.7479897394782997,1,0.5539615065873154,0.4409123815438662,0.7272075460873818,0.8282513343766874,0.1975946115804765,-0.025425971648819767,8
0,0,41.56523327185048,0.6617360135662468,1,0.47783429817024164,0.4117827252292013,0.687630361847206,0.7892142640802653,0.17704383185196118,0.19369107135240204,7
1,0,60.67685646587471,0.517894780244376,0,0.5167396366699505,0.5610039506322633,0.8416172711513499,0.9087432357855405,0.20935818070365142,-0.006297006646397207,5
1,0,47.0645945100062,0.8161695434098425,1,0.9247466171594722,0.5416185986914298,0.8698587939885436,0.9330436525966143,0.24490009322742362,0.08950352108982584,9
1,0,21.09173415475812,0.35253912679595456,1,0.444312464989178,0.2707325598020959,0.4645346220861916,0.5596732839810576,0.12731211551831098,0.006408468057382932,3
0,1,35.41067542602363,0.8499115840921452,1,0.9420924073187857,0.5324814747041507,0.8594635721918479,0.9286364205703548,0.25169597834570034,0.06365372050247287,9
1,1,34.070675676802786,0.8190321507927897,0,0.5646205978243709,0.6169581856554209,0.8655214604134386,0.9333843907753179,0.25931688240135553,0.20106320097216224,9
1,1,55.77204179605484,0.4050985146018485,1,0.6286328618561519,0.37883341954062544,0.7009761533859115,0.7879871228089146,0.15362806337589247,0.043914415614229374,3
1,1,66.30071750546,0.4602171838424468,1,0.022585396678459047,0.31941006534550964,0.4868779941630363,0.5625144812789863,0.10129111724421293,-0.25920336188091264,4
0,1,35.37711572206441,0.1754704634959641,0,0.3345380868598491,0.3817059317469653,0.6236367615316635,0.7159248695746248,0.13977437821037952,0.25522651309756683,0
1,0,65.15809966755778,0.46578654285784205,0,0.40592152501176126,0.5325580573147639,0.8077457348508272,0.8815101206796411,0.19046013392985245,-0.09467500033256915,4
0,0,54.3790471634861,0.3563723768681858,1,0.3073975506413606,0.3163586768542311,0.5462329337200217,0.6290278037107947,0.11419561159436392,0.21087693164240673,3
1,1,39.8902445706698,0.5151554054354777,0,0.8889699954548759,0.5855843513129209,0.8893932310625434,0.9439097792326266,0.24617031036080922,0.3433164993662221,5
1,0,45.57337337204456,0.41486885868329004,1,0.33736561924075864,0.3245298588032797,0.5550646443541146,0.6454403619006609,0.12596689072656936,0.24229693516662998,4
1,1,26.436933386541348,0.8143995218990053,1,0.5141310377843012,0.42977676451154523,0.6925126092520429,0.8057474847973726,0.20357303206328092,0.09903984371689367,9
0,1,72.15505630154964,0.38795002537332635,1,0.31212428089792055,0.34601461833351216,0.6013370241072131,0.6833594876203346,0.119404931895791,0.05983867262015918,3
1,1,52.85436426535244,0.6583536309460616,0,0.4237927792433967,0.5796585374129083,0.8362903762788124,0.908402084421219,0.22113232256624893,0.315934815689598,7
0,1,38.90245808117735,0.6084157033211584,0,0.9695468031928113,0.6244921377565551,0.9132866752357466,0.959265534502733,0.2682170358174549,0.05442955744776867,6
0,0,26.113297924559905,0.37373413870367755,1,0.1680449963345012,0.2549753730633134,0.382381774707943,0.4573893259627311,0.10286462043900176,0.2847557025326519,3
1,1,58.69696693275541,0.7138897604299393,0,0.8285267743157602,0.6648624433323957,0.9245345626468336,0.9649541739679459,0.26993614149606693,0.016159291577269363,8
1,1,32.15977795004067,0.7005949342870482,1,0.7843105744673265,0.4519458987036125,0.7764472597507388,0.8682578640049534,0.2135202975897899,0.07196811024116645,7
0,0,42.12257481311946,0.5007783012566435,0,0.6887976589420871,0.5539522406019091,0.8500959149250964,0.9173855374498566,0.22399651108270524,0.29190018928476946,5
0,1,31.191282149729194,0.500117043279497,0,0.8714389585375327,0.5588642650311202,0.8679380112934141,0.9314598403072459,0.24216145234567782,0.10442284084808495,5
0,0,47.59032038814597,0.07069073410963542,1,0.18994972120595566,0.22199678813744192,0.36947335955482297,0.41200546942851646,0.05959858223704088,-0.15857118273580284,0
1,0,68.64542217519417,0.28135345752001506,1,0.3460160365156033,0.31706064648709315,0.570093274666969,0.6462613412728995,0.10680462227956258,0.0886896830324696,2
1,0,43.947806156505365,0.7923722153500443,1,0.5243400691602149,0.4646127241222017,0.7506668650399176,0.8463221549404909,0.20128983921852814,0.1710923652207551,8
1,1,44.025374813436,0.5229799290127979,1,0.18054339723995522,0.33046695622806493,0.5200661440671586,0.6129695043826533,0.12650132907591521,0.212713958377778,5
0,0,48.9791881404523,0.6604026839068566,1,0.35472070883082174,0.4050232485246023,0.6601445817124544,0.760884706361444,0.16453247346911068,0.19402831330012416,7
0,0,32.117503324796,0.17865234692387297,0,0.28797316432057707,0.3684260778057121,0.5909685879219746,0.6845489026237019,0.13559516847063866,0.3785348991757891,0
0,0,42.413790796969536,0.3898235948998462,1,0.167332561175208,0.28968744559289933,0.45869885612439765,0.537439423084574,0.10520679535249772,0.1835484669360934,3
1,0,66.5537673260521,0.4841361379274948,1,0.3833442591277836,0.37900743834792433,0.6536291148678004,0.7422879768091779,0.14095484660190258,-0.13780699654399664,4
0,1,69.21994227460175,0.8271394537394897,0,0.48643902223429003,0.6601204105909901,0.8964764427952847,0.9486715415199563,0.25271482028435244,-0.087964648553856,9
0,0,29.64806817200923,0.2226544773538982,1,0.5000466041271805,0.266485698678959,0.4919266479302252,0.5763755909470664,0.11340283201580278,-0.09572506896635158,1
0,0,53.51827403178284,0.1110790646606451,1,0.025824492217284334,0.21928381873319755,0.33205983507377723,0.3655975276159467,0.049244308920825194,-0.12275427023330907,0
1,1,34.04672735980606,0.22759286603422502,0,0.4171430941046411,0.4073344134527095,0.6701552289591151,0.7643083520194147,0.15585323931559786,0.1897566915573834,1
0,0,38.124203971784524,0.012895315737448279,0,0.09923520789952221,0.30638538200659204,0.47065276090231173,0.5394303085102303,0.09185781815056947,-0.08874343146729052,0
1,1,61.542756359898526,0.21082767575914363,0,0.511332923660273,0.46338209874989195,0.7700299047119717,0.8451101039009452,0.16275744372989887,-0.01235853874068138,1
0,0,67.02386588950917,0.28416561175256255,1,0.4867284784532721,0.3359695914291112,0.6284070141014094,0.7087419815134678,0.1212976896082116,0.2095448952865443,2
1,0,42.72499427622236,0.2561696197083901,0,0.5674849755100965,0.4577155654222373,0.7610778421659443,0.8434492722339344,0.17517394050726814,-0.034814096158979124,1
1,0,43.762039201323766,0.19725610932858476,1,0.07318931186080624,0.23261091985471075,0.353174331427116,0.4002573388187423,0.06690734758536834,-0.33458829665551537,0
1,1,23.94983984611108,0.795252255496947,0,0.6311906126350134,0.59291559332384,0.8499996701183256,0.9256573392880171,0.2624068995880434,0.0684123371523746,8
1,1,39.342448996292426,0.4090001714766821,0,0.49398888535617247,0.4881645368905407,0.7696015458678149,0.8554879893951002,0.19074891425711954,0.12086524272277743,3
1,0,41.83584018741035,0.3921888890729235,0,0.3933697180791877,0.4716300985589728,0.7381936078067126,0.8279399063504492,0.1781653051688573,0.2174946464372599,3
1,0,64.40316979322613,0.15072632943778538,0,0.17503794434423797,0.3954751067711987,0.631871852790607,0.7110715004570145,0.1201127438500916,-0.036442459078057654,0
0,0,14.264888267374703,0.12343958463646158,1,0.34254646693554164,0.18626985655311876,0.2883161232073018,0.34180416822420684,0.0827705843890234,-0.012606554866265607,0
1,1,63.614658918553644,0.6606968718408311,0,0.5980570899438467,0.6213300609215012,0.8868793924467113,0.941364226423189,0.23891023977050935,0.005946648010542566,7
1,1,46.6114230440016,0.1310386666848767,0,0.19459860455654734,0.3680717659926089,0.5870886410651771,0.670244224535885,0.11911566045838624,0.012374573085183083,0
1,0,45.89845037071362,0.22079846189084398,1,0.5900452348695179,0.3063047782892632,0.5960751560176747,0.6803782889461082,0.12212429277057837,-0.2562808402707891,1
1,1,72.92424829738819,0.7551447020051743,0,0.38573164554805495,0.6280609348820143,0.8699692312705763,0.9306179958381755,0.23184486985558161,-0.016909376646953356,8
1,1,51.56067644398824,0.6532529140748301,0,0.5340645103152795,0.5932668281754454,0.8589808665452929,0.9242142917327965,0.23139438814275248,0.06506046447865133,7
1,0,42.645847358384835,0.7691182273643135,0,0.9446961928348891,0.674334030516938,0.9312395888783466,0.9699796757303745,0.28983735338813593,0.13693614308956792,8
0,0,74.73876267892946,0.1995286293686222,0,0.26524125300412815,0.43621679870502805,0.7037306174885551,0.7815098431026064,0.13645341970570615,0.3029652131589567,1
1,0,41.196328463798906,0.7401540514480395,0,0.46621837762385326,0.5923014281771052,0.8429619435742625,0.9163202168028877,0.23764494547959125,0.15672202464185359,8
0,0,34.09387854906307,0.7974302531602342,1,0.6969797521414395,0.4735084246956781,0.7804309740257297,0.8728190278213085,0.21931251318817907,0.1702711077964958,8
1,0,41.32539874515077,0.48473342364005595,1,0.7332709738577325,0.3961492179321437,0.7270832668586815,0.8187624805059088,0.17603711093178165,0.22027234874569057,5
1,0,50.9051758952171,0.6800924644098375,1,0.48877549744994103,0.4350594644667617,0.7227038296990181,0.8176621003519429,0.18089141940646972,-0.014068906639458145,7
1,1,61.966972656235185,0.6122921698489421,0,0.3010544381869662,0.5584219837402487,0.8078805919818225,0.8851515030036796,0.20194926929603793,-0.10757386986027839,6
1,1,36.28712585091597,0.906060805446251,0,0.5926481100318002,0.6516181729335931,0.8890166345297832,0.9481548977464286,0.2751739318201177,0.16894711918894512,9
1,0,50.817827730875166,0.4763666006679269,0,0.37838806790462354,0.511696771319393,0.777749049539893,0.860623491770265,0.1892937968906514,0.3477529025224224,4
0,0,38.41544991581711,0.46601243527113767,1,0.8429966262038562,0.40163908173842483,0.7512870556053874,0.8399818443259559,0.1842015279110563,0.19797031813670762,4
1,0,23.88596249482052,0.2943007015983969,0,0.4696988560380778,0.4086870169265332,0.6661634500437065,0.7692761614863608,0.1711149908435673,0.006484005735602039,2
1,0,38.929531136263854,0.8766695616930625,0,0.961680697331193,0.6999820906349268,0.9395214258645935,0.9750614812405727,0.3076685039870787,0.17176822459235186,9
1,1,47.89194539575871,0.41482949372100714,0,0.636803490665288,0.5285783255801862,0.8305962539043379,0.900927532284327,0.20590477312467986,-0.08078036108933273,4
0,0,75.79311916481609,0.4172757334728745,0,0.27278960297648924,0.5078742451509937,0.7709599226959212,0.8485598799278116,0.1698703203185801,0.07986761982517643,4
1,0,70.34444783974486,0.19128822376898863,0,0.4618404249118946,0.45992487962164724,0.763196963515316,0.8368424119283494,0.15487727605653775,-0.07140471056635522,0
0,1,63.99014754708019,0.6503183774574577,1,0.8681495424268402,0.5041637655260578,0.8498447872391709,0.9150155181337971,0.2143627108613027,-0.047454695746563025,7
0,0,61.186188752026645,0.48020892677560945,1,0.7537172517995583,0.42833201173388796,0.7764951595260017,0.8553961215020395,0.17740306419629723,0.29891681898908107,4
1,0,95.4569869544407,0.6290270989613478,1,0.47133451135129545,0.4659089526517227,0.7733190559056181,0.8508915470555607,0.1714875159793317,-0.08389523822119749,7
1,1,34.6933362735712,0.4185889378548378,0,0.41618103557756636,0.46876170015169827,0.7320283102979966,0.8260887615006346,0.1844064442359823,0.40770758869755697,4
1,0,38.05887549724779,0.38000765696219957,1,0.38155750191261906,0.30852342114553555,0.5350164781013617,0.6261572479987336,0.12515689873559183,0.053442736312124484,3
1,0,56.59837800413267,0.6199388116854608,1,0.10022752527520834,0.36517327890659446,0.5577180466191031,0.6527040885627882,0.13301357428033997,-0.22886943358572998,6
0,0,63.082740390224636,0.27131669664681174,1,0.5051143648249217,0.3306206192174944,0.6231286754694817,0.704011908028495,0.12120894097951393,0.0827272231747872,1
1,1,44.26170702409386,0.47588474183338253,0,0.5397759679398607,0.5262923141755486,0.8114555460206817,0.888506604055848,0.20536030806899347,0.2752318842113318,4
1,0,61.919957498499784,0.24844744256105342,0,0.6979104300550443,0.5056957315205783,0.8326346026946035,0.897116637614749,0.18705815938966244,-0.15020460433045513,1
1,1,47.75581475749226,0.7657827885460115,1,0.5608450228117131,0.4685749628237703,0.7645620383272737,0.8557846978199769,0.200951920563073,0.14025525416035334,8
0,0,29.571678024940176,0.2589449074267816,1,0.0,0.21637286687051446,0.29328297900900224,0.3378327576869047,0.06884173611401724,-0.08141851636273806,1
0,0,62.39991364259874,0.5319913799502007,1,0.7759386655167643,0.44970295578678415,0.7981569758745226,0.874021390544857,0.18739257354420655,0.31670550900784145,5
0,0,38.94850612486893,0.6404365787938692,1,0.1503323308394104,0.35108516415648516,0.5321050965842106,0.6345747798113391,0.14109871990302142,0.10055671789536763,7
1,1,49.864264180509466,0.5042481798419765,0,0.6347961775281576,0.5598426760556193,0.8512689082917974,0.9169750182869051,0.21911684472911225,0.04383475888974542,5
0,0,37.01020788888737,0.34331940368776986,0,0.6500858668500065,0.4872339481037133,0.7944319035658761,0.874502511028508,0.19650649723816613,0.1773429849646423,2
0,0,48.93984421006459,0.15219830786242938,1,0.0,0.22056826511354208,0.3235844635412091,0.35919536991902906,0.05282974617936441,-0.2891963057824901,0
0,0,37.18956614920515,0.33083846285729174,1,0.4559990127173392,0.3037043909378412,0.5465331665223492,0.6369960813693532,0.1252256707003277,0.02280002807097803,2
1,0,69.8390153176196,0.10341182693332822,1,0.12045651003281646,0.24343838627362707,0.40604372513084996,0.4482676473829428,0.057557425043280874,-0.29180665747668577,0
0,1,26.57615776359516,0.9396462230975946,1,1.0,0.5474048646038564,0.8673211789185464,0.9364529574144351,0.2709469334646392,-0.01677838553489519,9
1,0,35.368332188319236,0.26776875229208336,0,0.4715940708490152,0.43130334728448794,0.7088927655876575,0.8009092230842899,0.167324719928714,-0.011058134974903266,1
1,0,37.08895566287336,0.37338379464295773,0,0.3533404710358008,0.44971314070235724,0.7035123946082116,0.7986864711317115,0.17134161630002376,0.17734570443772146,3
1,1,25.27936648226626,0.6658676871516802,0,0.7517903249656951,0.5756378876919843,0.8569293878545605,0.9279217302057183,0.25505918556932156,-0.05833674334047012,7
0,0,62.15320664605225,0.1557267356025809,0,0.26025750479227183,0.40738329927271816,0.6636974192768746,0.7442105489821804,0.1293847608196143,0.3091180630530407,0
0,0,32.30552976453514,0.6287739306792073,0,0.29124403995757864,0.5102840509380567,0.741262967595321,0.840622179986736,0.20344049359763894,0.2537529248159589,7
1,1,25.383481998911467,0.6856116170361403,0,0.47193330725843713,0.5380191339747596,0.7889081521698912,0.8816826525250704,0.23003507328126477,0.017442696022177073,7
1,1,80.31885898025355,0.325101271845671,1,0.14532306602168474,0.3122753327191873,0.5201980267132214,0.5892167933877117,0.09329749737901911,0.1762467929284391,2
0,1,65.96103935507531,0.560323930316428,0,0.39611352125622457,0.5619467810161463,0.8273453416715199,0.8982480815656254,0.20365994167308665,-0.22427604065120432,6
1,0,30.58185888214829,0.6972078854928863,0,0.7526999945942514,0.6002539203814612,0.8757642550883467,0.9389156274820839,0.2598511822833581,-0.08206704440273371,7
1,0,47.51978513964525,0.34501771095886546,0,0.4506905556574738,0.4758862941025982,0.7586801888007709,0.8423638337858275,0.1768217122095772,0.04261931618574066,2
1,1,39.9192405738681,0.5101334164891866,0,0.33494160985876636,0.4962418198850082,0.7465337367824963,0.838925187030562,0.19001417345925464,0.2630377947996154,5
1,1,33.31058158483499,0.23455456696412616,0,0.6434915912046844,0.44319219447486846,0.7528074285415083,0.8391934030312538,0.17953234416508737,-0.05572641112054166,1
1,1,34.66478843784341,0.829222545299975,1,0.6119311407691445,0.47140909847548557,0.7636407439017912,0.8605030012255911,0.2155764958719107,0.11408677977974302,9
1,0,35.66963936777354,0.5902096988362532,1,0.8375206140692646,0.43366743082149944,0.7751166284190413,0.863454361404176,0.20228351623236443,-0.1532704711910997,6
1,1,45.6445857503384,0.7204296356228561,1,0.7796940427134287,0.48542318588845645,0.8140622244527833,0.8932833153395611,0.2160338496147713,0.10779968007246721,8
0,0,43.781744498970575,0.02923032759167694,0,0.2938085127859894,0.3481095230381196,0.5842466290029742,0.6640794625669215,0.11376540041735048,0.13902858616708375,0
1,1,60.054893700999536,0.6924507751066126,0,0.7328003791317015,0.6464911579565793,0.9101012866923139,0.9563247190544019,0.257147654179162,0.046871699842490844,7
0,0,20.875123382462164,0.5289952081916887,1,0.19541648464627576,0.283403332317954,0.41784587043423826,0.5137590710320868,0.1288909296933809,0.03147281615793851,5
1,0,38.073163327330676,0.1971195540217841,0,0.3229003349262592,0.39208682275197987,0.6365926828123488,0.7283326675206245,0.14185796659589353,0.11207461739287294,0
0,0,56.90083001868343,0.44994529091905944,0,0.24597934715051228,0.49110464562198125,0.7393256805393243,0.82617188850002,0.17208972835291014,0.3093400009359041,4
0,0,44.687319124190964,0.6842733944751603,0,0.7707160733593967,0.6278181219234865,0.8996654516015065,0.9513231726765722,0.2597126165072137,0.17734343676587028,7
1,0,25.385928905942674,0.28998026571023194,0,0.4215643134660688,0.40462209873928917,0.6534645554438442,0.7560720167309383,0.16565347120314167,0.25081245110442796,2
1,0,33.111254919858176,0.37102121408193695,0,0.34487704975843425,0.43866713101003363,0.685083771361041,0.7837503690119303,0.17014088708813396,0.29404205849856735,3
1,0,65.73846201602383,0.6715878381320318,0,0.6399420567444348,0.6333123110054759,0.8975862250015827,0.9480873975639049,0.24473238139424824,-0.09584041191731019,7
0,0,42.32334024341168,0.24425460223412052,0,0.23774091773670608,0.40158803723731623,0.6321656545600938,0.723673188639752,0.1404122821087887,0.38665378864893013,1
1,0,46.348849965137624,0.2848141353805037,0,0.4246919867826104,0.4506082883614226,0.7297559388706625,0.8159219163035658,0.16519131898533662,0.17725631121797858,2
1,1,74.33778708584605,0.8280074065043259,0,0.7119690300986832,0.6968002093773954,0.9314211271464488,0.9687782581623232,0.2753980139855172,0.049288371833764,9
1,1,89.64131419060041,0.2762692069946778,1,0.32412297764065906,0.3312722251185059,0.5975615093236988,0.6697098376412246,0.10385267881326757,0.10693721381453092,2
0,1,46.69430810902024,0.25004677357121763,0,0.5491529325938851,0.45991515302963404,0.7630941844948477,0.8438273428868241,0.17242230929507116,-0.2052769405131455,1
1,0,23.847594605801124,0.4794255724991926,1,0.7977111083152286,0.3628483801793454,0.6809255181678627,0.7863534246133378,0.18168494670640176,0.04048313775826595,4
1,1,24.735520689128744,0.38559480671025703,0,0.7777085606622245,0.48894445772997897,0.8026930575205431,0.8859518653036293,0.21561007707276103,0.2092237010780995,3
1,1,107.41191003140565,0.39391372403691544,1,0.3616333616915556,0.3846230026601378,0.6787020370753444,0.7546492890841938,0.12525039477469288,0.21849108937340755,3
0,1,48.70292300246518,0.1114336332633572,0,0.16490223416606709,0.36110943402512724,0.5733220043072668,0.6536299618898168,0.11320526840611028,-0.23109646519208504,0
0,1,40.63900992566871,0.3976097380624149,0,0.46985024692158245,0.4832554190421645,0.7622368123094811,0.8487539782934795,0.1866264854015205,0.00030844980085487084,3
1,1,56.835974412257094,0.578836887242926,0,0.8321922313272103,0.623447568785821,0.9080707499323782,0.9543678774484625,0.25004475621915995,0.09273964918972444,6
0,0,53.24608437296418,0.7765279154296235,0,0.17058043805176965,0.5776031763962687,0.795237692434944,0.8805241310770774,0.21353723111962047,0.17373323833628995,8
0,0,76.12524587524564,0.2138000163568607,1,0.21549411385765876,0.2881842096313356,0.5020043400203773,0.5643598802690638,0.08361941383929498,0.056973281620075644,1
1,0,39.25127164791141,0.07051674876842431,1,0.5097944575755993,0.24764046041760568,0.4813575090095705,0.5498504141496059,0.09155695807282357,-0.23383915868811023,0
0,1,51.26185647655355,0.0218370593138928,0,0.2881771604779367,0.35664557749115394,0.6019609931461808,0.6791618044422053,0.11209327494487759,0.10912307872207233,0
1,0,53.197744615437884,0.6975276792074177,1,0.8510921462738817,0.5017645975542745,0.8405956889714664,0.9106731618352129,0.21973836650850087,0.049608955882785355,7
1,0,61.068692686332234,0.6181888240985765,0,0.327584675351011,0.5633119765622121,0.8151963743338727,0.8909610573453692,0.20548679114988755,-0.08343776910770828,6
1,1,133.0143088534115,0.2580134371756763,1,0.7171483041017053,0.4138716616925662,0.7878745660597218,0.8498482896886146,0.140416845986522,-0.16068069625169945,1
1,1,45.56513679113523,0.7089660796999333,0,0.600876799850999,0.6111152054107281,0.873968569305307,0.935584119288729,0.24643259194008987,0.09726093375028999,8
1,1,55.13556013347102,0.6788217418321117,0,0.4579607578151278,0.5945868136289991,0.8517557942267558,0.9191829275626411,0.22761933705632953,0.06362666031820385,7
1,1,56.10437233772702,0.34692002113578635,1,0.4874454070072411,0.34131715865667667,0.6257694621291731,0.7122747406805164,0.13078254387109206,0.24242560001055158,3
1,1,33.843181195524814,0.8312153169239723,1,0.2838730260884655,0.4183450700784717,0.6389562733363918,0.7539972016069495,0.1830696001474424,0.3002043137396265,9
1,1,31.382105235890027,0.7265508263906527,0,0.49259371424717613,0.5709872001332719,0.8240799070744234,0.9054209183642835,0.23824199538331553,0.08648187405474272,8
1,1,52.98385453456435,0.5618035896184963,0,0.7130080130889606,0.5947576033076953,0.8816461740463344,0.9378958543307919,0.2355713397516705,0.21638190920860256,6
0,0,24.79675255474673,0.45877622458562484,0,0.37735840035326185,0.4486838014526689,0.6886546310489385,0.7947002508127969,0.1865522737231699,0.4029734540939523,4
1,0,38.65113484520026,0.3597988304051358,0,0.35265944143287126,0.4485694964660796,0.704169184018801,0.7981768270873222,0.1692357687040575,0.19849210638184867,3
1,0,38.28963890958484,0.15503498051436027,1,0.013782325099438997,0.20941781374120466,0.2982737371672792,0.33367027979530517,0.05463347958709794,-0.32594401517995786,0
0,1,73.77217647776381,0.45316333715233253,1,0.0,0.32173760487593706,0.4900847986430052,0.5632241369139823,0.09797450057284987,-0.14547685792504267,4
1,1,34.93713257484163,0.3142460434169773,0,0.26474970316061375,0.41257022257557313,0.6410786055339399,0.7390205966767021,0.15361187682860797,0.4923542167072256,2
1,1,28.622866391393355,0.42353017186905667,0,0.7726376741895048,0.5119456071324152,0.8232562580404523,0.9003344750994452,0.22079329319930902,0.16860197672468358,4
0,0,64.0451415457887,0.3053864736252195,1,0.3386675613377867,0.31789749405133955,0.5654803118680259,0.643929018983855,0.10967472717756159,0.15518179869510518,2
1,1,52.801738850986055,0.770360237808928,1,0.6625096169737789,0.49430031560330223,0.8065870272577612,0.8872945409899091,0.2118049973687171,0.017519718520886185,8
1,1,44.64295881572322,0.3432320217813184,0,0.09028113783870889,0.41351306622756245,0.612200654217906,0.7064305775566321,0.14051291705106866,0.03793597166361751,2
1,1,26.720076227602206,0.73975776304816,1,1.0,0.4840208676737626,0.8293299273903301,0.9091893458720356,0.240963664457224,-0.08769278415229553,8
1,0,45.930192927571305,0.3783491361894662,0,0.5511778313203474,0.499889716547658,0.795095370259758,0.8734184367267592,0.19187015356045467,-0.001419960508088569,3
1,0,54.0642469117692,0.3459956563786663,1,0.2237119216678929,0.3016915773973185,0.5039446186000599,0.5814163657246361,0.10427054062358923,0.04152039207116531,2
1,1,44.061617334716,0.6465377660628753,1,0.48975736365491535,0.4134407295685194,0.6948141220493438,0.7942264837738391,0.17595640127492282,0.1766558661469746,7
1,0,32.40153152586097,0.9352026417529582,0,0.8163877536519861,0.6836100673432522,0.9212334695582456,0.9665920567692018,0.30191917162814236,0.03496093698855829,9
0,0,47.12756363662884,0.3706284447612304,1,0.35458345669207103,0.3169316682891604,0.5512958203657637,0.6385475285207907,0.12105261238339166,0.1725107992396263,3
1,0,61.107552184502424,0.5284459643314237,0,0.23470593445058968,0.5201153562710891,0.7654366771447721,0.8495317695906635,0.18273748809477253,-0.17510989910252017,5
1,0,34.94853814972631,0.48607369631234587,0,0.77541773574785,0.5482298507244215,0.8528571840426395,0.9204551262031954,0.2304528280216369,0.26075788089656726,5
1,0,27.63699044847774,0.4131516149422318,0,0.4669495927973859,0.45701892570831754,0.7214629126157476,0.8202043899805453,0.18866770152107337,-0.07525208811463824,4
1,1,45.873471771967516,0.6994213981593567,0,0.9096967136623557,0.6546603261027912,0.9228787055532951,0.9647623613053612,0.2758828810901391,0.05995820227124293,7
1,1,33.209520508025186,0.6903676272449658,0,0.5319360824157698,0.5702463352930579,0.8312817113816704,0.909289021258303,0.23674875232832188,0.008398134980258543,7
0,1,29.182593035269964,0.06497017548977084,0,0.0,0.28916227968885627,0.4065125430152733,0.4727358909488736,0.08974552632346562,-0.24309510910502502,0
1,0,56.82395037742774,0.3067046526333333,0,0.8047750869691588,0.5345108980944351,0.8620743650482652,0.9207131682819809,0.20648320659191588,0.061691256478516254,2
1,0,41.92132812720778,0.2282176663823056,1,0.4545162534289563,0.28420504612773845,0.525461105433406,0.6061089518226848,0.10968427530024147,-0.19952715979658336,1
1,1,76.23887791841558,0.49552000874930113,1,0.48316622534537906,0.4080988512113413,0.7136754079255558,0.7975797770152827,0.1526446238469331,0.13861501576365876,5
0,0,29.92277777512495,0.2953314319446752,0,0.6717795082998407,0.4584362393749957,0.766986401314216,0.8539352373211573,0.19147766562168533,0.13120604219647292,2
0,0,62.39821241153971,0.4642692601383799,1,0.5775891300922225,0.3975922194077903,0.714264401385907,0.800334165727439,0.15739930202997923,0.12202556658875818,4
1,0,39.221105267930334,0.9577669689961626,1,0.9901589436269305,0.582156205552025,0.8928764669087165,0.9497175431800469,0.2726809397121175,0.09462702458066496,9
1,0,51.015805890525286,0.5574899386434636,1,0.36725493555416217,0.37865818109006794,0.6356597134790757,0.732554522315938,0.15034898435193575,-0.0855968275371416,6
1,1,54.50253217764844,0.4892154330840391,0,0.2933674210418847,0.507806588575355,0.7614840069236437,0.84670523361781,0.1827190570667943,0.3255797769793074,5
1,1,67.66187393346863,0.835675335279072,0,0.9110855757957685,0.7189472083214077,0.9489320819564121,0.9783647860262411,0.29645985787143764,0.051061737755529135,9
1,0,47.50289042785846,0.16570016348146155,1,0.2627718759418112,0.2522896355696246,0.4348755579317225,0.49535278243789843,0.08113221211640034,-0.16544505065486415,0
0,1,48.29912904400872,0.08213627231356785,0,0.24883922139618955,0.3642425236707289,0.5981020339086704,0.6789991736042416,0.11720436298665414,0.17954010078132332,0
1,0,62.76888841755739,0.6861442551632605,1,0.7325258629278963,0.4923873755440223,0.8222167101330126,0.895665163795914,0.20617422456727874,0.05087885429836325,7
1,1,39.57258121003027,0.44963003617216224,0,0.7544364113880642,0.5431941447840215,0.8505997173100293,0.9174335649036595,0.22288814656463074,0.3274410568584686,4
1,1,58.2457482098505,0.5093945508253138,0,0.37525681172017966,0.5326342986027877,0.7987269567771336,0.8765504117733236,0.19393486379581504,-0.02580258065145946,5
